model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_reg,target_class,min_rating,mean_rating,max_speed,driver_age_mean,driver_rating_mean,driver_accident_mean,fix_count,avg_destroy_degree,total_work_duration,unique_work_types,feature_min_max_diff,feature_corner,feature_mean,feature_shift,feature_start,feature_quant
Smart ForTwo,economy,petrol,4.96,2013,47356,2020,30.57,engine_fuel,0.1,4.210344827586207,201.348446594179,34.264367816091955,8.058045977011494,16.653225806451612,35,3.205714285714286,942,4,49.646,-0.1219658389259038,6.401454022988506,379941,-0.793,19.8935
Kia Rio X,economy,petrol,3.12,2011,7399,2019,37.11,gear_stick,0.1,4.445574712643678,122.47594198247548,32.53448275862069,7.88448275862069,8.861271676300579,35,3.7199999999999998,977,4,67.405,-0.015090746361823348,-9.739649425287357,332065,-25.98,7.4335
VW Polo VI,economy,petrol,3.6,2013,37727,2018,26.96,gear_stick,0.1,4.593505747126437,92.77382321438404,34.0919540229885,7.893103448275863,8.758620689655173,35,3.7314285714285713,849,3,33.995,0.005466868904613466,-9.800591954022988,43816,0.043,0.046
Smart ForFour,economy,petrol,3.1,2015,91880,2019,69.65,another_bug,0.24,4.4832758620689654,200.0,33.61494252873563,8.110919540229885,16.81896551724138,35,3.5228571428571427,905,4,54.675000000000004,0.021869869457759556,-15.239890804597701,677902,1.688,-5.78875
Kia Rio X,economy,petrol,2.98,2015,95645,2016,39.57,wheel_shake,0.1,4.374597701149425,140.4734336074748,34.13793103448276,8.005747126436782,14.688524590163935,35,3.1314285714285712,820,4,32.206,0.1059314579782767,7.058551724137931,532027,16.36,11.862
Skoda Rapid,economy,petrol,3.74,2016,109428,2020,28.32,gear_stick,0.43,4.332183908045977,96.3622257423051,33.632183908045974,7.839080459770115,8.839080459770114,35,3.5628571428571427,950,4,29.017,-0.000988530235290412,-7.32451724137931,319534,-3.417,0.59575
Kia Rio X,economy,petrol,4.06,2015,87280,2015,29.96,gear_stick,0.1,4.331896551724138,108.35003124414597,32.52873563218391,7.788505747126437,8.775862068965518,35,3.1914285714285717,880,3,65.261,-0.002573820195606403,-22.03009195402299,262135,-21.99,-7.85625
Smart ForTwo,economy,petrol,4.7,2014,69886,2014,41.58,gear_stick,0.1,4.5520689655172415,100.68700175661698,32.229885057471265,7.7862068965517235,9.364161849710984,35,3.4085714285714284,932,4,66.029,0.09955476990751586,-3.875465517241379,509555,2.458,7.94675
VW Polo,economy,petrol,2.88,2014,55052,2019,22.34,gear_stick,0.1,4.395402298850574,104.8816368792192,32.6551724137931,7.836206896551724,8.491228070175438,35,4.348571428571428,835,4,113.225,0.061220474792581046,-41.68989655172414,736135,4.101,-4.50275
Hyundai Solaris,economy,petrol,1.6,2012,28604,2020,30.24,wheel_shake,0.1,4.6882758620689655,115.0,34.21264367816092,8.05,14.427350427350428,35,4.362857142857142,940,3,11.099,0.004522841251020464,-2.612074712643678,518405,-0.0,0.0
Kia Rio X,economy,petrol,3.66,2012,23516,2018,36.49,engine_fuel,0.1,3.8594827586206892,172.04984095195476,33.770114942528735,8.145402298850575,15.166666666666666,35,3.0428571428571427,872,4,43.248999999999995,-0.06766536979210518,13.020540229885057,334003,3.417,23.25925
Renault Sandero,standart,petrol,4.32,2015,88850,2019,29.31,gear_stick,0.1,4.247988505747126,103.00983513338905,33.62643678160919,7.8356321839080465,9.364161849710984,35,3.64,963,4,93.904,-0.005240593162686007,-32.14327586206897,16632,-31.675,-3.7119999999999997
Kia Rio X-line,economy,petrol,4.0,2012,29052,2019,30.65,engine_fuel,0.1,4.047988505747127,167.12910728371983,32.89080459770115,8.087931034482759,16.908333333333335,35,4.082857142857143,943,4,58.457,-0.07791008203157786,17.084201149425287,494605,3.672,36.859750000000005
Hyundai Solaris,economy,petrol,3.62,2015,74334,2019,59.01,engine_ignition,0.1,3.973735632183908,189.53589331083384,35.293103448275865,8.006896551724138,7.057471264367816,35,2.6914285714285717,851,5,64.157,-0.07003966363311181,21.856764367816094,357667,-1.678,38.944250000000004
Smart ForTwo,economy,petrol,5.2,2013,40616,2019,37.55,gear_stick,0.1,4.6947701149425285,104.73687629161128,34.28735632183908,7.8212643678160925,8.959302325581396,35,3.8885714285714283,955,4,79.236,0.008651908074276272,-40.736275862068965,199151,-45.931,-26.2915
Hyundai Solaris,economy,petrol,2.86,2014,58637,2016,46.62,engine_check,0.1,4.761149425287357,165.26370856853373,33.201149425287355,8.061494252873564,16.38938053097345,35,2.914285714285714,933,4,59.772999999999996,0.011012126559265804,9.739051724137932,591510,30.893,15.064499999999999
Kia Rio,economy,petrol,5.0,2015,78693,2021,29.98,electro_bug,0.0,4.355632183908046,182.38673400734305,35.59770114942529,7.964942528735633,7.317919075144508,35,3.6485714285714286,963,4,79.959,0.059011530984817755,-3.1795287356321835,421353,-1.52,20.6135
Kia Sportage,standart,petrol,4.16,2014,53883,2018,28.53,engine_overheat,0.1,4.307528735632184,192.5671040438897,32.38505747126437,7.8229885057471265,8.971264367816092,35,4.12,964,4,47.611000000000004,-0.07840413049519993,9.164850574712643,642859,11.828,20.105
VW Polo,economy,petrol,2.9,2015,76386,2018,55.09,engine_ignition,0.1,4.389252873563218,191.74853070617343,34.45977011494253,7.945977011494253,7.120689655172414,35,2.5,791,3,45.853,0.09407124585632637,14.033413793103447,561066,-1.252,26.67975
Smart ForFour,economy,petrol,4.28,2014,61422,2019,37.18,engine_overheat,0.1,4.075114942528735,181.64439680780143,34.63793103448276,7.829310344827586,9.005747126436782,35,2.9,850,4,42.259,-0.038633401007090104,21.041247126436783,243531,37.48,31.24925
Kia Sportage,standart,petrol,4.18,2011,942,2020,78.61,another_bug,0.4,4.642126436781609,200.0,33.172413793103445,8.079310344827586,19.43859649122807,35,3.5285714285714285,873,4,51.67699999999999,0.0656236030848233,-11.800471264367816,316409,-28.773,-5.268000000000001
Nissan Qashqai,standart,petrol,4.38,2011,3942,2017,50.92,engine_check,0.1,4.534655172413793,165.0,34.39655172413793,8.129885057471263,17.427419354838708,35,3.0085714285714285,1047,3,65.31,-0.03371466573025209,-8.835540229885057,75081,1.293,7.61625
Kia Sportage,standart,petrol,3.24,2013,40935,2014,31.65,electro_bug,0.0,4.592758620689655,200.0,34.44827586206897,8.02471264367816,7.189655172413793,35,3.037142857142857,891,3,62.446000000000005,-0.0971813598974553,-17.941298850574714,716446,-18.549,-9.232
VW Tiguan,economy,petrol,4.92,2017,120326,2020,25.03,wheel_shake,0.1,4.627241379310345,124.02495331958552,36.37356321839081,8.063218390804598,16.153225806451612,35,3.9571428571428573,891,3,47.518,0.06998257840338457,20.82424712643678,361842,30.402,34.212
VW Polo VI,economy,petrol,6.2,2014,65164,2022,56.59,engine_check,0.1,4.757528735632183,163.72750653584623,34.206896551724135,8.13390804597701,20.47008547008547,35,2.625714285714286,907,4,71.538,0.1283827943496124,-2.311735632183908,408316,2.929,4.6685
Audi Q3,premium,petrol,5.04,2016,97349,2020,38.95,electro_bug,0.0,3.9873563218390804,195.66895205922785,34.46551724137931,8.00977011494253,7.293103448275862,35,3.6714285714285713,924,4,45.774,0.07795539258728247,6.0855977011494256,31609,1.485,11.002
Smart ForFour,economy,petrol,6.22,2017,118864,2015,74.7,another_bug,0.1,4.618333333333333,176.0,34.298850574712645,8.149425287356323,15.938053097345133,35,3.702857142857143,964,4,64.339,-0.027975216504139835,-12.127471264367815,6345,-23.938,-2.3805
Smart ForTwo,economy,petrol,4.92,2016,99711,2022,31.64,break_bug,0.1,5.3870689655172415,99.73534286871347,34.88505747126437,7.959770114942529,6.885057471264368,35,3.4114285714285715,909,4,67.95400000000001,-0.029341850290387144,-24.387080459770115,37325,-13.304,-3.54325
VW Polo,economy,petrol,2.48,2012,25357,2019,32.21,electro_bug,0.0,4.427643678160919,187.03298417906603,33.82183908045977,7.978735632183907,7.287356321839081,35,3.325714285714286,787,4,51.006,0.004762206359854793,-0.47047701149425286,578124,2.174,8.236
VW Tiguan,economy,petrol,3.12,2013,36996,2019,30.83,break_bug,0.1,5.36132183908046,124.88425710928044,35.51724137931034,7.959195402298851,7.2988505747126435,35,3.525714285714286,844,4,100.02099999999999,0.06475956183860263,-36.84419540229885,237248,-53.788,-9.009
Kia Rio,economy,petrol,2.8,2015,93134,2019,38.66,engine_overheat,0.1,4.2956321839080465,181.5666367232892,35.01149425287356,7.909770114942528,8.758620689655173,35,3.8,875,4,53.522,-0.0832679706605122,-23.032166666666665,316956,-1.951,-12.211500000000001
Kia Sportage,standart,petrol,4.68,2014,68376,2017,43.69,engine_overheat,0.1,4.037011494252874,193.9106493251823,32.45402298850575,7.852298850574712,9.767441860465116,35,3.0342857142857143,879,4,45.548,0.04585129822256681,-6.994614942528736,568735,6.098,-1.40025
Renault Kaptur,standart,petrol,3.02,2015,87521,2020,39.69,electro_bug,0.0,3.867873563218391,184.76155063594356,35.64367816091954,8.013793103448277,7.385057471264368,35,3.137142857142857,783,4,66.31,-0.06336284786886474,4.851103448275862,588368,-3.683,21.649749999999997
Renault Kaptur,standart,petrol,2.32,2014,69743,2016,56.63,engine_check,0.26,4.57316091954023,152.0,32.689655172413794,8.154597701149426,17.46551724137931,35,2.8771428571428572,956,4,48.980999999999995,0.0716569287497697,0.49223563218390803,376457,-0.944,6.1305
Smart Coupe,economy,petrol,2.68,2014,59036,2015,33.46,engine_fuel,0.1,3.970977011494253,187.34023558784008,33.224137931034484,8.060344827586206,15.162393162393162,35,3.917142857142857,863,3,13.94,-0.26189757847179046,-3.324385057471264,255372,-0.0,-0.0
VW Polo,economy,petrol,5.32,2013,39171,2017,26.69,break_bug,0.41,5.48448275862069,116.14711135109646,34.7183908045977,8.038505747126438,7.362068965517241,35,3.9971428571428573,911,4,29.014999999999997,0.04545372702269234,-7.4752068965517235,729395,0.864,0.866
VW Tiguan,economy,petrol,2.36,2015,76737,2019,36.95,engine_overheat,0.1,4.100747126436781,180.50947024713844,35.747126436781606,7.931034482758621,9.344827586206897,35,3.325714285714286,954,4,15.809,-0.07983927123156051,-4.269867816091954,149401,-0.0,-0.0
VW Polo VI,economy,petrol,3.8,2015,85969,2015,41.2,engine_overheat,0.1,4.1402298850574715,188.67005716502769,33.61494252873563,7.813218390804598,9.578034682080926,35,3.891428571428571,928,3,15.3,-0.017333151126787263,-4.001040229885057,681698,-0.0,-0.0
Mini Cooper,business,petrol,5.66,2014,64461,2016,65.84,engine_ignition,0.1,3.8763218390804597,188.5408522152968,33.96551724137931,7.97183908045977,6.936781609195402,35,3.2485714285714287,1038,4,52.102000000000004,-0.16042386586285348,-17.68008620689655,264222,1.753,-6.6905
Skoda Rapid,economy,petrol,4.26,2017,123971,2016,36.56,break_bug,0.1,5.276724137931034,104.25610009461664,33.49425287356322,7.9959770114942526,7.2298850574712645,35,3.177142857142857,824,4,29.024,-0.14054259651967427,-6.916402298850574,106304,1.042,1.038
Kia Rio,economy,petrol,3.44,2014,58317,2022,62.71,another_bug,0.1,4.677413793103448,184.0,33.64942528735632,8.107471264367817,19.798319327731093,35,3.557142857142857,1008,4,42.541,-0.015513456614348088,10.667281609195403,166119,3.327,19.270249999999997
Renault Sandero,standart,petrol,2.92,2013,43304,2015,88.99,another_bug,0.1,4.723275862068966,200.0,34.235632183908045,8.033908045977013,14.064814814814815,35,2.794285714285714,874,3,59.769,-0.02404598349967868,-4.536189655172414,509344,-3.633,5.0584999999999996
Smart ForFour,economy,petrol,5.08,2014,64904,2016,31.18,gear_stick,0.1,4.454942528735632,125.68514824770436,33.57471264367816,7.924712643678162,9.890173410404625,35,4.525714285714286,987,3,7.601,-0.032692082023657275,-1.681206896551724,119835,0.0,0.0
Kia Sportage,standart,petrol,3.12,2011,3784,2019,30.6,break_bug,0.1,5.508275862068966,108.45138364985092,34.61494252873563,8.059770114942529,7.7298850574712645,35,2.52,962,3,29.014,0.09668574802166087,-4.422442528735632,177092,2.644,2.642
Smart ForFour,economy,petrol,5.1,2013,46222,2016,74.88,another_bug,0.59,4.912183908045977,175.53231108453326,33.9080459770115,8.085057471264367,17.198347107438018,35,3.48,922,4,10.0,-0.025738874485381872,-0.2123448275862069,541536,0.0,0.001
VW Polo VI,economy,petrol,4.02,2015,87263,2015,34.07,electro_bug,0.0,4.3982758620689655,198.0,35.45977011494253,8.059195402298851,7.35632183908046,35,3.7885714285714283,902,3,61.428,-0.08602721533074775,-7.8775344827586204,430845,-7.757,4.005
Renault Kaptur,standart,petrol,3.56,2012,21425,2019,35.2,gear_stick,0.1,4.57051724137931,98.26992244343164,32.35632183908046,7.901724137931035,9.546511627906977,35,3.4085714285714284,1028,4,57.232,0.2038882327851511,-11.126971264367816,360970,-24.47,1.87825
Skoda Rapid,economy,petrol,5.92,2013,50980,2018,83.37,another_bug,0.79,4.709942528735632,198.56235956295865,33.5,8.136206896551725,15.848,35,3.3028571428571425,859,3,7.002,0.03110504590884273,-0.10237931034482758,112061,0.0,0.001
Renault Kaptur,standart,petrol,5.26,2012,25355,2015,54.99,another_bug,0.12,4.981436781609196,180.0,33.58620689655172,8.147701149425288,18.492424242424242,35,4.808571428571429,1000,3,98.72399999999999,0.06679468934316458,-45.23683333333333,143846,5.436,-26.22725
Smart Coupe,economy,petrol,5.08,2013,36243,2018,26.36,break_bug,0.1,5.465057471264368,123.04252343957036,33.38505747126437,8.00919540229885,7.109826589595376,35,4.0685714285714285,925,5,8.998999999999999,0.2061073742699138,-2.3528908045977013,598649,0.0,0.0
Nissan Qashqai,standart,petrol,4.2,2013,40072,2019,86.21,another_bug,0.1,4.658275862068965,171.4721545185265,33.87356321839081,8.101149425287355,15.816,35,3.5085714285714285,837,4,49.346000000000004,0.0287657941163553,16.625206896551724,167850,4.047,27.117
Renault Kaptur,standart,petrol,3.6,2015,82153,2018,26.49,electro_bug,0.0,4.168563218390805,176.20474160069287,33.9080459770115,7.99080459770115,7.38728323699422,35,4.2371428571428575,878,4,67.562,-0.04213621004323339,24.28712643678161,373315,2.653,35.1955
Renault Kaptur,standart,petrol,4.72,2015,73596,2022,43.43,gear_stick,0.1,4.54603448275862,107.27156590904612,34.91379310344828,7.862068965517241,9.436781609195402,35,2.982857142857143,840,4,50.432,-0.07791764561486526,-6.922804597701149,217563,-24.921,3.061
VW Polo,economy,petrol,4.9,2015,77670,2016,34.51,wheel_shake,0.1,4.879252873563218,118.0,34.45977011494253,8.011494252873563,15.495726495726496,35,3.474285714285714,813,4,32.922,-0.06527202021010782,8.372275862068966,117957,20.199,12.120750000000001
Smart ForFour,economy,petrol,3.24,2015,90837,2016,55.63,another_bug,0.1,4.80448275862069,200.0,33.50574712643678,8.11264367816092,16.24390243902439,35,3.568571428571429,955,4,47.84,-0.08029476394115936,0.628919540229885,160245,-0.471,8.49475
VW Polo,economy,petrol,6.46,2011,3032,2016,30.9,break_bug,0.95,5.301781609195403,122.71965944035604,34.189655172413794,7.994252873563219,7.329479768786127,35,2.6514285714285712,970,4,29.019,-0.1762523577847451,-5.492764367816092,130409,2.428,2.417
Mercedes-Benz E200,business,petrol,4.46,2011,3417,2021,35.54,electro_bug,0.0,4.406954022988505,177.36995592725688,36.50574712643678,8.258045977011495,8.132183908045977,35,3.7542857142857144,848,4,52.499,0.3101284426316205,21.73253448275862,583827,16.641,30.61325
Renault Sandero,standart,petrol,5.52,2015,81452,2014,85.04,another_bug,0.1,4.625689655172414,172.09270478712477,33.367816091954026,8.139080459770115,15.891891891891891,35,3.2542857142857144,983,4,11.0,-0.044069636459954965,0.1261609195402299,454306,0.0,-0.0
Kia Rio X-line,economy,petrol,5.44,2015,88167,2017,54.87,engine_ignition,0.1,4.053908045977011,186.3967414917062,34.35057471264368,7.970114942528736,7.275862068965517,35,3.005714285714286,946,4,14.11,0.014502042183903519,-3.4060862068965516,118318,0.0,-0.0
Hyundai Solaris,economy,petrol,4.7,2012,22882,2017,43.95,engine_overheat,0.1,4.46,198.8882334407548,33.706896551724135,7.909195402298851,9.35672514619883,35,3.237142857142857,903,5,49.055,0.09970847075262297,-21.907206896551724,669659,-0.762,-8.682
Smart ForFour,economy,petrol,3.88,2017,114896,2018,40.29,engine_fuel,0.1,3.8452873563218395,165.7013189779014,33.81609195402299,8.030459770114943,11.939655172413794,35,4.071428571428571,1001,4,40.335,0.07183658712095049,-1.9757011494252874,180881,-2.939,4.119
Kia Sportage,standart,petrol,4.22,2011,1933,2019,31.99,engine_fuel,0.1,4.178448275862069,166.34621332967444,33.793103448275865,8.121264367816092,16.991666666666667,35,3.4657142857142857,917,4,38.111000000000004,-0.01787124050157391,10.67819540229885,709665,3.431,15.72425
Kia Rio X,economy,petrol,5.08,2015,79896,2017,30.61,wheel_shake,0.1,4.8774712643678155,158.01332996995814,33.86206896551724,8.128735632183908,15.8,35,3.1,926,4,15.599,-0.04894298531974295,-2.1799310344827587,439074,-0.0,-0.001
VW Polo VI,economy,petrol,5.36,2013,44425,2017,25.03,wheel_shake,0.1,4.607241379310345,118.17759261154195,33.42528735632184,8.089655172413792,13.626168224299066,35,3.117142857142857,941,3,67.642,0.2143572455050907,-0.5529885057471263,182280,12.332,11.35975
Renault Sandero,standart,petrol,4.08,2013,43899,2017,35.43,electro_bug,0.0,4.299885057471264,188.0,34.40229885057471,7.989655172413793,7.948275862068965,35,3.0714285714285716,838,4,61.647,0.12896966319644232,-12.115586206896552,713564,4.337,2.22725
Nissan Qashqai,standart,petrol,3.28,2014,67583,2016,53.62,engine_check,0.1,4.729080459770115,160.0,34.02298850574713,8.095402298850574,19.513274336283185,35,3.205714285714286,949,4,59.004999999999995,-0.01395046816724502,15.638827586206896,402460,-1.507,29.13325
Smart ForFour,economy,petrol,5.58,2015,88015,2015,24.89,gear_stick,0.1,4.318620689655172,111.08600074024784,34.01149425287356,7.770689655172413,8.89080459770115,35,3.757142857142857,828,4,83.35000000000001,-0.03576884188764654,-35.44231034482758,383060,-53.114,-8.57375
Hyundai Solaris,economy,petrol,3.58,2015,73378,2019,49.39,engine_ignition,0.1,3.98367816091954,190.293642033568,34.9080459770115,7.970114942528736,7.3526011560693645,35,3.2114285714285717,920,4,55.631,-0.053041879181872295,16.967040229885058,578300,1.554,28.3445
VW Polo VI,economy,petrol,4.9,2012,17883,2022,37.66,wheel_shake,0.1,4.537413793103449,126.29707254786732,34.57471264367816,8.063793103448276,14.45045045045045,35,3.2342857142857144,881,4,9.200999999999999,0.04713253769348189,-2.5101494252873566,657076,0.0,0.0
Kia Rio X-line,economy,petrol,4.92,2012,22779,2017,23.66,engine_overheat,0.1,4.0504597701149425,185.20459528606315,32.95402298850575,7.798275862068966,9.294797687861271,35,4.668571428571429,1034,3,40.241,0.0066126711552454325,1.0789252873563218,665300,12.936,7.00175
VW Polo,economy,petrol,3.46,2013,45026,2016,39.52,wheel_shake,0.1,4.651666666666666,134.59318331990656,33.52873563218391,8.144827586206898,15.03968253968254,35,3.4771428571428573,875,4,42.344,0.06080684185738256,6.293183908045976,574341,21.03,14.29625
Kia Sportage,standart,petrol,4.3,2015,97217,2017,41.1,engine_fuel,0.1,4.037873563218391,183.4688248223327,33.40229885057471,8.135057471264368,18.666666666666668,35,2.7657142857142856,906,4,15.811,0.08996868356062362,-4.27066091954023,542094,0.0,0.0
