model,car_type,fuel_type,max_speed,mean_rating,min_rating,avg_destroy_degree,driver_accident_mean,driver_rating_mean,fix_count,total_work_duration,feature_min_max_diff,feature_start,feature_quant,target_class
Hyundai Solaris,economy,petrol,119.0,4.470689655172413,0.1,3.5542857142857143,15.879310344827585,8.174712643678161,35,844,43.0,13.452,5.9915,wheel_shake
Kia Rio X-line,economy,petrol,144.9236684304933,4.5424712643678165,0.1,3.774285714285714,15.03448275862069,8.027011494252873,35,958,35.83,-3.709,-1.32125,wheel_shake
Skoda Rapid,economy,petrol,200.0,4.68948275862069,0.1,3.157142857142857,16.919354838709676,8.136206896551725,35,879,10.003,0.0,0.004,another_bug
Renault Sandero,standart,petrol,189.0,4.1161494252873565,0.1,2.4771428571428573,7.247126436781609,8.046551724137931,35,971,53.887,-4.479,33.262750000000004,engine_ignition
Hyundai Solaris,economy,petrol,193.72848926548724,4.19264367816092,0.1,2.46,9.398843930635838,7.802873563218391,35,916,22.804000000000002,-0.369,4.089,engine_overheat
Renault Sandero,standart,petrol,162.0,4.5552873563218395,0.23,2.7514285714285713,15.917355371900827,8.032758620689656,35,861,38.292,25.558,9.78075,engine_check
Skoda Rapid,economy,petrol,167.1674520942073,4.301091954022988,0.1,3.5542857142857143,9.005747126436782,7.810919540229884,35,1007,48.735,13.561,8.75775,engine_overheat
Renault Sandero,standart,petrol,178.17751614176044,3.952183908045977,0.1,2.9971428571428573,9.120689655172415,7.750574712643678,35,866,41.534000000000006,7.723,3.02975,engine_overheat
Hyundai Solaris,economy,petrol,172.43235145022084,3.95867816091954,0.1,3.9,17.82051282051282,8.12816091954023,35,969,26.508,-2.293,-3.63525,engine_fuel
Nissan Qashqai,standart,petrol,193.53145468203127,3.832758620689655,0.1,2.9,7.919540229885057,7.945977011494253,35,924,60.393,-0.16,40.5565,engine_ignition
Renault Sandero,standart,petrol,182.98594331054116,3.9008045977011494,0.1,3.174285714285714,16.672,8.132183908045977,35,944,14.96,-0.0,-0.001,engine_fuel
VW Tiguan,economy,petrol,155.0,4.594540229885058,0.1,2.525714285714286,18.59016393442623,8.167241379310344,35,920,56.797000000000004,-0.329,2.341,engine_check
Renault Sandero,standart,petrol,181.98236755145385,4.812471264367816,0.1,2.0,16.063492063492063,8.025862068965518,35,856,53.583999999999996,3.285,19.15375,another_bug
Kia Rio,economy,petrol,155.35943497090815,4.3404597701149426,0.1,2.86,17.271929824561404,8.068965517241379,35,978,62.29299999999999,21.19,22.0855,engine_check
Renault Kaptur,standart,petrol,184.97885689471445,4.244597701149425,0.0,2.8971428571428572,6.896551724137931,7.983908045977012,35,939,66.174,-1.654,-19.43925,electro_bug
Smart ForFour,economy,petrol,136.5631993628769,4.797701149425287,0.1,3.797142857142857,13.907563025210084,8.188505747126436,35,944,37.858,2.289,0.6935,wheel_shake
Kia Sportage,standart,petrol,107.12110997928325,4.322298850574713,0.1,3.5914285714285716,10.017241379310345,7.86896551724138,35,949,39.001,-21.811,3.192,gear_stick
VW Polo,economy,petrol,184.04657814705797,4.190574712643678,0.0,3.3400000000000003,7.126436781609195,7.999425287356322,35,926,50.152,11.045,28.08075,electro_bug
Hyundai Solaris,economy,petrol,171.38565320819606,3.95448275862069,0.1,2.72,19.89430894308943,8.075287356321839,35,921,65.02600000000001,-2.661,23.020249999999997,engine_fuel
VW Polo VI,economy,petrol,144.68007045394725,4.691781609195402,0.1,4.031428571428571,15.120967741935484,8.099425287356322,35,970,61.579,-1.034,-1.0515,wheel_shake
Kia Rio X-line,economy,petrol,183.7555958144764,4.308218390804598,0.1,3.3200000000000003,7.327586206896552,7.991379310344827,35,1041,63.535999999999994,-1.303,38.757,engine_ignition
Smart ForTwo,economy,petrol,182.0,4.719827586206897,0.19,4.585714285714285,14.025862068965518,8.022988505747126,35,904,14.001,-0.0,0.0,another_bug
VW Polo,economy,petrol,165.0,4.845114942528736,0.1,2.557142857142857,15.206611570247935,8.10919540229885,35,960,72.197,-2.519,0.563,engine_check
Nissan Qashqai,standart,petrol,187.02540889036345,4.367816091954023,0.0,3.3400000000000003,8.097701149425287,8.040804597701149,35,902,7.08,0.0,0.03675,electro_bug
Kia Rio,economy,petrol,176.89479230406292,4.303045977011494,0.1,3.7057142857142855,9.137931034482758,7.890804597701149,35,938,15.639999999999999,-0.0,0.0,engine_overheat
Kia Rio X,economy,petrol,179.9190787651696,4.390402298850574,0.1,3.3685714285714288,8.649425287356323,7.844827586206897,35,937,42.788,1.288,-4.53075,engine_overheat
Smart ForFour,economy,petrol,159.8118230416465,4.559770114942529,0.1,4.271428571428571,12.875,8.102298850574712,35,910,82.828,1.983,23.967,wheel_shake
Nissan Qashqai,standart,petrol,189.1953774676997,4.285977011494253,0.1,3.48,6.931034482758621,7.933333333333334,35,867,42.095,1.123,12.093499999999999,engine_ignition
Skoda Rapid,economy,petrol,199.2441297219764,4.918793103448276,0.1,4.122857142857143,12.594594594594595,8.070689655172414,35,1028,59.608000000000004,5.802,9.7075,another_bug
Smart ForTwo,economy,petrol,197.3488342214413,4.216609195402299,0.0,3.2314285714285713,7.554913294797688,8.00632183908046,35,779,12.954,-0.0,0.03975,electro_bug
Kia Sportage,standart,petrol,170.57117084233872,4.379482758620689,0.1,3.7714285714285714,17.70769230769231,8.068965517241379,35,757,13.6,-0.0,0.0,engine_fuel
VW Polo,economy,petrol,165.00775719347448,3.7298850574712645,0.1,3.1885714285714286,7.2298850574712645,8.02471264367816,35,930,13.77,0.0,-0.001,engine_ignition
BMW 320i,business,petrol,182.0728098208202,4.0987356321839075,0.1,3.322857142857143,7.994219653179191,8.162068965517241,35,827,60.037,-1.68,29.37925,engine_ignition
Smart ForTwo,economy,petrol,163.80455662938178,4.155229885057471,0.1,3.2257142857142855,15.663793103448276,8.071264367816093,35,907,40.20099999999999,-1.011,-1.116,engine_fuel
VW Polo VI,economy,petrol,195.37542113118155,4.607586206896552,0.1,3.922857142857143,14.991869918699187,8.158045977011493,35,983,54.462999999999994,-15.659,5.07725,another_bug
VW Polo,economy,petrol,152.0,4.500632183908046,0.1,3.0114285714285716,11.622047244094489,8.03448275862069,35,914,70.023,2.239,13.1495,engine_check
Renault Kaptur,standart,petrol,156.37745626871373,4.666666666666667,0.1,2.6285714285714286,17.666666666666668,8.113218390804597,35,932,8.799999999999999,0.0,0.0,engine_check
Hyundai Solaris,economy,petrol,158.0,4.344080459770115,0.1,2.325714285714286,13.448275862068966,8.116666666666667,35,881,7.9,-0.0,-0.0,engine_check
Kia Sportage,standart,petrol,194.6187935826929,4.75,0.1,2.8314285714285714,18.82758620689655,8.149425287356323,35,820,50.689,-6.803,9.530249999999999,another_bug
Kia Rio X-line,economy,petrol,171.70381037049765,4.661494252873563,0.1,2.7857142857142856,18.938053097345133,8.110344827586207,35,887,42.449,-0.712,-3.238,engine_check
Volkswagen ID.4 ,premium,electro,172.73287272790034,4.3148275862068965,0.1,3.76,22.913793103448278,9.202298850574714,35,995,15.641,-0.0,0.0,engine_fuel
Kia Rio X-line,economy,petrol,186.740352204099,4.074080459770115,0.1,2.414285714285714,7.431034482758621,7.998275862068966,35,923,14.451,-0.0,-0.001,engine_ignition
Kia Rio X-line,economy,petrol,172.9839570923501,4.269252873563219,0.1,3.162857142857143,13.94915254237288,8.083908045977012,35,839,59.254,-2.585,5.76,engine_fuel
Renault Sandero,standart,petrol,200.0,4.465172413793104,0.1,3.68,16.65546218487395,8.220689655172414,35,868,5.002000000000001,0.0,0.0,another_bug
Smart ForTwo,economy,petrol,179.1288217135436,4.214137931034482,0.1,3.3057142857142856,9.369942196531792,7.818390804597701,35,916,14.109,0.0,0.0,engine_overheat
Kia Rio X-line,economy,petrol,191.6489375877553,4.027298850574713,0.1,4.345714285714285,8.803468208092486,7.733908045977012,35,924,14.619,0.0,-0.0,engine_overheat
Renault Kaptur,standart,petrol,109.06056841205516,4.656551724137931,0.1,2.9542857142857146,8.994252873563218,7.811494252873564,35,1063,85.44399999999999,-51.65,-17.675,gear_stick
Kia Sportage,standart,petrol,200.0,4.726264367816092,0.1,4.457142857142857,15.6890756302521,8.113793103448275,35,1068,53.953,1.602,4.8415,another_bug
VW Polo,economy,petrol,200.0,4.813103448275863,0.1,4.014285714285714,17.04,8.164942528735633,35,1052,57.653,1.157,2.279,another_bug
Smart ForFour,economy,petrol,188.6342478248028,3.9720114942528735,0.1,3.142857142857143,7.635838150289017,8.02471264367816,35,1039,48.583999999999996,1.088,33.05975,engine_ignition
Kia Rio X-line,economy,petrol,152.92374625779271,4.673275862068965,0.1,3.6685714285714286,15.705882352941176,8.088505747126437,35,831,30.127000000000002,9.595,3.1195,wheel_shake
Nissan Qashqai,standart,petrol,187.0,4.031724137931034,0.1,4.362857142857142,8.878612716763005,7.811494252873564,35,891,70.945,10.83,4.26825,engine_overheat
Audi A3,premium,petrol,167.0,4.777068965517242,0.1,2.6457142857142855,17.029850746268657,8.163793103448276,35,898,73.41499999999999,6.384,7.76075,another_bug
VW Polo VI,economy,petrol,156.96959240699147,4.128218390804597,0.1,3.551428571428571,15.428571428571429,8.10344827586207,35,898,35.114999999999995,0.672,5.6587499999999995,engine_fuel
Kia Rio,economy,petrol,185.67768456006792,4.319540229885058,0.1,2.4114285714285715,7.787356321839081,8.11896551724138,35,954,37.828,0.092,17.31925,engine_ignition
Skoda Rapid,economy,petrol,119.15798030824854,5.391264367816092,0.1,3.7685714285714287,7.448275862068965,8.062068965517241,35,933,61.979,6.413,-6.459,break_bug
Kia Rio X,economy,petrol,200.0,4.161781609195402,0.0,3.505714285714286,7.224137931034483,8.003448275862068,35,922,50.948,-5.839,6.69675,electro_bug
Renault Kaptur,standart,petrol,198.0,4.517471264367816,0.51,4.2,17.150793650793652,8.09080459770115,35,1064,10.001,0.0,0.001,another_bug
Smart ForFour,economy,petrol,110.2657405334196,4.303045977011494,0.1,3.8714285714285714,9.412790697674419,7.858620689655173,35,907,87.50200000000001,-27.491,-8.86375,gear_stick
Smart ForTwo,economy,petrol,197.7767277334353,4.137298850574712,0.1,4.008571428571429,8.445086705202312,7.773563218390804,35,928,52.929,9.719,-1.3895,engine_overheat
Nissan Qashqai,standart,petrol,200.0,4.615459770114943,0.1,3.877142857142857,15.706349206349206,7.956896551724138,35,948,59.32599999999999,4.27,-12.33475,another_bug
Renault Kaptur,standart,petrol,189.06519102776383,4.088045977011495,0.1,2.8142857142857145,6.954022988505747,7.9833333333333325,35,940,39.124,0.884,14.27925,engine_ignition
Smart ForTwo,economy,petrol,182.8495399292202,4.221379310344828,0.1,3.1799999999999997,16.69298245614035,8.120689655172415,35,995,32.423,-0.038,11.832,engine_fuel
Nissan Qashqai,standart,petrol,107.97792849490942,5.416264367816092,0.1,3.8028571428571425,7.402298850574713,8.088505747126437,35,828,57.387,-15.965,9.947,break_bug
Kia Sportage,standart,petrol,177.0,3.9129885057471263,0.1,4.111428571428571,8.695402298850574,7.875287356321839,35,870,44.829,8.696,-1.4695,engine_overheat
VW Polo,economy,petrol,200.0,4.4639655172413795,0.1,4.442857142857143,18.00854700854701,8.067241379310346,35,950,54.602000000000004,0.126,-12.06725,another_bug
VW Polo,economy,petrol,161.0,4.770977011494253,1.07,2.837142857142857,17.931818181818183,8.177011494252874,35,789,84.44800000000001,47.511,64.23875,engine_check
Kia Rio,economy,petrol,190.9910571353205,4.315344827586207,0.1,2.76,7.491329479768786,8.053448275862069,35,845,15.3,0.0,0.002,engine_ignition
Renault Sandero,standart,petrol,113.63634728881692,4.410172413793103,0.1,4.182857142857143,9.421965317919074,7.719540229885058,35,1020,73.598,-33.402,0.023,gear_stick
Nissan Qashqai,standart,petrol,173.38933526851903,4.3839080459770114,0.1,3.202857142857143,6.942528735632184,7.903448275862069,35,934,14.450999999999999,0.0,0.001,engine_ignition
Kia Rio X-line,economy,petrol,118.75772685687924,5.424137931034482,0.1,4.022857142857143,6.919540229885057,7.985632183908046,35,924,55.17,1.167,-14.7785,break_bug
Skoda Rapid,economy,petrol,117.36233481360144,5.240919540229885,0.1,4.105714285714285,7.85632183908046,8.041379310344828,35,819,29.02,-10.64,4.365,break_bug
Skoda Rapid,economy,petrol,154.02200502555846,4.792356321839081,0.1,3.382857142857143,14.06140350877193,8.046551724137931,35,912,46.001999999999995,18.244,17.680500000000002,wheel_shake
VW Tiguan,economy,petrol,173.94324748871009,4.463390804597701,0.0,3.76,6.7988505747126435,7.995402298850575,35,776,72.41199999999999,-34.88,-13.562999999999999,electro_bug
Smart ForTwo,economy,petrol,171.1905765088318,3.7504597701149427,0.1,3.3142857142857145,15.59349593495935,7.970689655172414,35,897,65.934,-1.04,48.33075,engine_fuel
Kia Rio X-line,economy,petrol,197.15690117158616,4.097701149425287,0.1,2.7914285714285714,8.086206896551724,8.064367816091954,35,839,45.967999999999996,1.509,21.4705,engine_ignition
Kia Sportage,standart,petrol,155.0,4.618160919540229,0.1,4.054285714285714,14.53076923076923,8.07183908045977,35,940,10.001,0.0,-0.001,engine_check
VW Polo,economy,petrol,116.15033973512249,5.263505747126437,0.73,4.591428571428571,7.4655172413793105,8.002298850574713,35,996,69.876,-38.326,0.5702499999999999,break_bug
Audi A3,premium,petrol,175.00337229479456,4.1722413793103446,0.1,4.228571428571429,16.565891472868216,8.141379310344828,35,961,73.57300000000001,-2.863,24.88675,engine_fuel
VW Tiguan,economy,petrol,193.39419605288813,3.805574712643678,0.1,3.1,6.591954022988506,7.9781609195402305,35,862,40.046,-0.924,2.2015000000000002,engine_ignition
Renault Kaptur,standart,petrol,182.3255090523394,4.15080459770115,0.1,4.6571428571428575,8.614942528735632,7.832183908045977,35,978,26.142,5.559,11.008,engine_overheat
Mercedes-Benz GLC,business,petrol,200.0,4.313218390804598,0.0,3.4885714285714284,8.82183908045977,8.46551724137931,35,850,52.915000000000006,2.738,-5.21675,electro_bug
Kia Rio,economy,petrol,198.57190004347336,3.8571839080459767,0.1,3.4228571428571426,7.339080459770115,7.948850574712643,35,657,46.759,1.269,-2.0245,engine_ignition
Hyundai Solaris,economy,petrol,197.95037026103668,4.122988505747126,0.0,3.1485714285714286,7.316091954022989,7.990229885057471,35,880,9.041,-0.0,0.03775,electro_bug
Kia Rio X,economy,petrol,102.57927239687857,4.490689655172414,0.25,3.202857142857143,9.172413793103448,7.790229885057471,35,964,16.0,0.0,0.0,gear_stick
Hyundai Solaris,economy,petrol,112.35590500231446,4.485574712643678,0.1,3.4771428571428573,9.293103448275861,7.905172413793103,35,867,67.083,-2.672,1.9249999999999998,gear_stick
VW Tiguan,economy,petrol,189.52067864955063,4.848850574712644,0.1,3.505714285714286,19.112068965517242,8.086781609195402,35,911,56.141999999999996,2.016,13.862,another_bug
Smart ForFour,economy,petrol,163.54118030806595,4.493850574712644,0.1,4.265714285714286,16.712962962962962,8.160344827586208,35,1025,45.542,0.517,1.862,wheel_shake
MINI CooperSE,business,electro,195.0,3.901609195402299,0.1,4.057142857142857,9.06936416184971,7.936781609195402,35,985,39.873,-3.664,-8.20375,engine_overheat
Kia Rio,economy,petrol,115.3056298964228,5.2651724137931035,0.1,3.4285714285714284,7.994219653179191,8.008620689655173,35,869,7.499,-0.0,0.0,break_bug
Hyundai Solaris,economy,petrol,183.9522662309155,4.006609195402299,0.1,3.5085714285714285,9.540229885057471,7.850574712643678,35,854,61.412,3.095,3.0469999999999997,engine_overheat
Mercedes-Benz GLC,business,petrol,198.66357296673664,4.177816091954023,0.1,3.297142857142857,10.39655172413793,8.313793103448276,35,962,40.803999999999995,21.297,17.60275,engine_overheat
Kia Rio X-line,economy,petrol,160.5689767559091,4.094080459770115,0.1,3.3114285714285714,9.235632183908047,7.901149425287356,35,934,55.907,13.814,10.40025,engine_overheat
Hyundai Solaris,economy,petrol,119.0,4.636666666666667,0.1,3.62,16.376923076923077,8.121264367816092,35,947,30.978,6.455,13.932749999999999,wheel_shake
Renault Kaptur,standart,petrol,126.88156509738288,5.515402298850574,1.5,3.9285714285714284,6.977011494252873,7.979310344827587,35,943,63.488,0.008,10.24475,break_bug
Kia Rio X,economy,petrol,109.38343955827206,4.5664942528735635,0.1,3.3971428571428572,9.10344827586207,7.793103448275862,35,819,74.689,-16.407,5.44025,gear_stick
Hyundai Solaris,economy,petrol,139.92880819492035,4.58816091954023,0.1,4.8428571428571425,16.584745762711865,8.101724137931035,35,908,61.502,3.348,-6.69375,wheel_shake
Kia Rio,economy,petrol,197.9482413410476,3.8972413793103446,0.1,3.757142857142857,9.120689655172415,7.815517241379311,35,1064,24.063,-1.549,-1.877,engine_overheat
Renault Kaptur,standart,petrol,200.0,4.315344827586207,0.0,4.122857142857143,7.028735632183908,8.021264367816093,35,933,76.953,5.4,15.090250000000001,electro_bug
Kia Rio X,economy,petrol,178.69795023847635,4.222413793103448,0.0,4.0,6.994252873563219,8.03448275862069,35,1010,36.556,-1.614,-0.0415,electro_bug
Renault Sandero,standart,petrol,117.41383627655368,4.639712643678161,0.1,3.1085714285714285,9.186046511627907,7.861494252873563,35,907,57.717,-32.048,-7.859249999999999,gear_stick
Renault Kaptur,standart,petrol,171.61916746407172,3.6672988505747126,0.1,2.382857142857143,14.976,8.230459770114942,35,815,36.728,-0.472,21.051750000000002,engine_fuel
Renault Sandero,standart,petrol,200.0,4.722701149425287,0.1,3.7885714285714283,17.09375,8.119540229885057,35,954,3.0020000000000002,0.0,0.00175,another_bug
Nissan Qashqai,standart,petrol,200.0,4.273850574712643,0.0,3.531428571428571,8.00578034682081,8.022413793103448,35,983,88.671,-26.103,-9.418,electro_bug
Audi Q3,premium,petrol,183.83605990339555,4.485402298850575,0.0,3.951428571428572,6.764367816091954,8.013793103448277,35,680,73.62599999999999,0.271,-18.2275,electro_bug
Kia Sportage,standart,petrol,178.0,4.59867816091954,0.1,4.4,16.271929824561404,7.993678160919541,35,856,10.0,0.0,-0.0,another_bug
Kia Rio X,economy,petrol,189.0,4.702183908045977,0.83,4.814285714285714,15.9921875,8.086781609195402,35,959,50.994,-10.556,15.275500000000001,another_bug
Skoda Rapid,economy,petrol,112.51303946119766,5.403275862068965,0.36,3.6114285714285717,7.718390804597701,8.016091954022988,35,872,7.7010000000000005,-0.0,0.0,break_bug
VW Polo VI,economy,petrol,192.1439464571676,4.647413793103448,0.1,3.474285714285714,16.84251968503937,8.126436781609195,35,939,75.04700000000001,-0.474,-1.0215,another_bug
Kia Rio,economy,petrol,171.24633516394275,4.003793103448276,0.1,3.4714285714285715,16.43243243243243,8.11609195402299,35,872,56.374,3.477,34.07875,engine_fuel
